epoch,startBlock,lockBlock,endBlock,lockPrice,closePrice,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
18695,9438152,9438252,9438352,30381000000,30350000000,20760595211720142666,5861550143281573262,14899045068438569404,14899045068438569404,20137777355368538386,True
18696,9438255,9438355,9438455,30350000000,30312000000,32535423974524325098,6350466769340138949,26184957205184186149,26184957205184186149,31559361255288595345,True
18697,9438357,9438457,9438557,30312000000,30301000000,17463070934228025581,4051168794559056826,13411902139668968755,13411902139668968755,16939178806201184813,True
18698,9438460,9438560,9438660,30301000000,30302201740,15783828164479192615,6614886999397377114,9168941165081815501,6614886999397377114,15310313319544816836,True
18699,9438563,9438663,9438763,30302201740,30280000000,26979207254564469274,12581326966874668080,14397880287689801194,14397880287689801194,26169831036927535195,True
18700,9438667,9438767,9438867,30280000000,30251752713,44589276466004577218,7013631977479500397,37575644488525076821,37575644488525076821,43251598172024439901,True
18701,9438770,9438870,9438970,30251752713,30215209315,28998235509522433851,6289483687658280322,22708751821864153529,22708751821864153529,28128288444236760835,True
18702,9438873,9438973,9439073,30215209315,30237844679,26317971174639571821,6762513198496128594,19555457976143443227,6762513198496128594,25528432039400384666,True
18703,9438977,9439077,9439177,30237844679,30261984459,19835855199906297992,9267265705803124454,10568589494103173538,9267265705803124454,19240779543909109052,True
18704,9439081,9439181,9439281,30261984459,30240145435,23773420771545968711,7712877408413324526,16060543363132644185,16060543363132644185,23060218148399589649,True
18705,9439184,9439284,9439384,30240145435,30254000000,20461380953985220319,9833201242420200681,10628179711565019638,9833201242420200681,19847539525365663709,True
18706,9439293,9439393,9439493,30254000000,30271678802,21664904627344602693,5261751570692295852,16403153056652306841,5261751570692295852,21014957488524264612,True
18707,9439396,9439496,9439596,30271678802,30327967578,34570757487329469202,29335493503450894275,5235263983878574927,29335493503450894275,33533634762709585125,True
18708,9439499,9439599,9439699,30327967578,30376508679,21924746464899865227,16277245794065260531,5647500670834604696,16277245794065260531,21267004070952869270,True
18709,9439602,9439702,9439802,30376508679,30373523743,12843140691648032831,6934641586345825187,5908499105302207644,5908499105302207644,12457846470898591846,True
18710,9439705,9439805,9439905,30373523743,30345000000,16485790520896599043,4656677719864178295,11829112801032420748,11829112801032420748,15991216805269701071,True
18711,9439808,9439908,9440008,30345000000,30299721592,30407776275321169368,6091310111864280841,24316466163456888527,24316466163456888527,29495542987061534286,True
18712,9439912,9440012,9440112,30299721592,30330802211,23076963236565993568,10776768429939085913,12300194806626907655,10776768429939085913,22384654339469013760,True
18713,9440016,9440116,9440216,30330802211,30367968265,14335826731575458746,9002794591585497249,5333032139989961497,9002794591585497249,13905751929628194983,True
18714,9440119,9440219,9440319,30367968265,30410006407,22065654345538299687,12931554124802286951,9134100220736012736,12931554124802286951,21403684715172150696,True
18715,9440223,9440323,9440423,30410006407,30407000000,18349025779086890238,10314676300437211817,8034349478649678421,8034349478649678421,17798555005714283530,True
18716,9440326,9440426,9440526,30407000000,30360083512,26790676999112516297,4993255962448194360,21797421036664321937,21797421036664321937,25986956689139140808,True
18717,9440430,9440530,9440630,30360083512,30314796350,21058214524696316005,5382372923407228960,15675841601289087045,15675841601289087045,20426468088955426524,True
18718,9440532,9440632,9440732,30314796350,30293523016,16012915473984598920,5639785931775419568,10373129542209179352,10373129542209179352,15532528009765060952,True
18719,9440635,9440735,9440835,30293523016,30287717083,23875877180656723424,10906536233031210547,12969340947625512877,12969340947625512877,23159600865237021721,True
18720,9440738,9440838,9440938,30287717083,30327878274,27647347244444783177,16550370419169320081,11096976825275463096,16550370419169320081,26817926827111439681,True
18721,9440842,9440942,9441042,30327878274,30312532210,17676308600390085348,13418975801955403851,4257332798434681497,4257332798434681497,17146019342378382787,True
18722,9440946,9441046,9441146,30312532210,30295000000,26420705081608682355,4127525703956781039,22293179377651901316,22293179377651901316,25628083929160421884,True
18723,9441049,9441149,9441249,30295000000,30273695078,16555565489894435198,10195084109513508181,6360481380380927017,6360481380380927017,16058898525197602142,True
18724,9441152,9441252,9441352,30273695078,30267441310,28099137844703903437,5580839651261128631,22518298193442774806,22518298193442774806,27256163709362786333,True
18725,9441255,9441355,9441455,30267441310,30379051180,25101855791909512878,23087631584886352173,2014224207023160705,23087631584886352173,24348800118152227491,True
18726,9441358,9441458,9441558,30379051180,30413245882,19899805303288222048,12113640675516022798,7786164627772199250,12113640675516022798,19302811144189575386,True
18727,9441461,9441561,9441661,30413245882,30461087635,19813509363757560266,6439189984895105778,13374319378862454488,6439189984895105778,19219104082844833458,True
18728,9441565,9441665,9441765,30461087635,30491635033,17896548909886789127,4548505611186008488,13348043298700780639,4548505611186008488,17359652442590185453,True
18729,9441668,9441768,9441868,30491635033,30575559429,24013571456779453357,15462017344431791752,8551554112347661605,15462017344431791752,23293164313076069756,True
18730,9441771,9441871,9441971,30575559429,0,29500494044454232984,23117454450681315835,6383039593772917149,0,0,False
18731,9441873,9441973,9442073,0,0,306325407939156494,183289886467389611,123035521471766883,0,0,False
18732,9454721,9454821,9454921,30014621222,29996596650,492656176835798670,110000000000000000,382656176835798670,382656176835798670,477876491530724709,True
18733,9454824,9454924,9455024,29996596650,29991000000,2649314659000727857,603741266196923536,2045573392803804321,2045573392803804321,2569835219230706021,True
18734,9454927,9455027,9455127,29991000000,29977898466,1977733965887793830,1301301585050590391,676432380837203439,676432380837203439,1918401946911160015,True
18735,9455030,9455130,9455230,29977898466,29935838921,2427964173157058420,576888879278017003,1851075293879041417,1851075293879041417,2355125247962346667,True
18736,9455133,9455233,9455333,29935838921,29896501824,4265536876660266737,2274795834438283339,1990741042221983398,1990741042221983398,4137570770360458734,True
18737,9455236,9455336,9455436,29896501824,29889168636,6970643687743922838,1961197387508059219,5009446300235863619,5009446300235863619,6761524377111605152,True
18738,9455339,9455439,9455539,29889168636,29939221061,2927280382468854295,2137784047397639279,789496335071215016,2137784047397639279,2839461970994788666,True
18739,9455442,9455542,9455642,29939221061,29966564367,10861809860303051306,9614659378146333459,1247150482156717847,9614659378146333459,10535955564493959766,True
18740,9455545,9455645,9455745,29966564367,29876451151,10580790464506013834,2489402647848089545,8091387816657924289,8091387816657924289,10263366750570833418,True
18741,9455648,9455748,9455848,29876451151,29948770446,8249688860721971958,6451504582877943698,1798184277844028260,6451504582877943698,8002198194900312799,True
18742,9455750,9455850,9455950,29948770446,30009882694,9092121888247383700,6791797186526961169,2300324701720422531,6791797186526961169,8819358231599962189,True
18743,9455853,9455953,9456053,30009882694,29984280065,11816281747435772374,1973136419958445075,9843145327477327299,9843145327477327299,11461793295012699202,True
18744,9455956,9456056,9456156,29984280065,30045865695,6831732944689854854,6401674800706821732,430058143983033122,6401674800706821732,6626780956349159208,True
18745,9456059,9456159,9456259,30045865695,30064000000,4753403618806728080,2753367847718632614,2000035771088095466,2753367847718632614,4610801510242526237,True
18746,9456162,9456262,9456362,30064000000,30019351768,11027565193893332330,2896433546321825963,8131131647571506367,8131131647571506367,10696738238076532360,True
18747,9456265,9456365,9456465,30019351768,30054000000,7763330507505381134,5327959642221171066,2435370865284210068,5327959642221171066,7530430592280219699,True
18748,9456368,9456468,9456568,30054000000,30025000000,10289710834995283952,2415181879792805285,7874528955202478667,7874528955202478667,9981019509945425433,True
18749,9456471,9456571,9456671,30025000000,30037424621,8594570891969879422,5949859060949852836,2644711831020026586,5949859060949852836,8336733765210783039,True
18750,9456574,9456674,9456774,30037424621,30033685124,16778943479923368763,4600990555085584780,12177952924837783983,12177952924837783983,16275575175525667700,True
18751,9456677,9456777,9456877,30033685124,30025000000,16903338135327914199,3433088326741209952,13470249808586704247,13470249808586704247,16396237991268076773,True
18752,9456780,9456880,9456980,30025000000,30027894280,12197838214732773171,3118908621370408816,9078929593362364355,3118908621370408816,11831903068290789975,True
18753,9456883,9456983,9457083,30027894280,30054973378,13064590646154205002,7372578872715823078,5692011773438381924,7372578872715823078,12672652926769578851,True
18754,9456986,9457086,9457186,30054973378,29916000866,17332865068692691476,1764854907387213871,15568010161305477605,15568010161305477605,16812879116631910731,True
18755,9457089,9457189,9457289,29916000866,29977942616,12893215258728325775,3001321869203080093,9891893389525245682,3001321869203080093,12506418800966476001,True
18756,9457192,9457292,9457392,29977942616,30002907581,16623445093272786484,7452626172550389897,9170818920722396587,7452626172550389897,16124741740474602889,True
18757,9457295,9457395,9457495,30002907581,29992774095,8446469151409427299,4451151495953186676,3995317655456240623,3995317655456240623,8193075076867144480,True
18758,9457398,9457498,9457598,29992774095,29981016415,20802079438310517730,4937331829802053643,15864747608508464087,15864747608508464087,20178017055161202198,True
18759,9457501,9457601,9457701,29981016415,30005000000,9855289871551043758,6159262863675779438,3696027007875264320,6159262863675779438,9559631175404512445,True
18760,9457604,9457704,9457804,30005000000,29989197318,7081606703156757459,4303234265505294228,2778372437651463231,2778372437651463231,6869158502062054735,True
18761,9457707,9457807,9457907,29989197318,30065113143,7613391318331365026,6037659747669390898,1575731570661974128,6037659747669390898,7384989578781424075,True
18762,9457810,9457910,9458010,30065113143,30068000000,10739393616756240242,7127585509141629558,3611808107614610684,7127585509141629558,10417211808253553034,True
18763,9457913,9458013,9458113,30068000000,30113821815,10626087720281596895,5346691782928008122,5279395937353588773,5346691782928008122,10307305088673148988,True
18764,9458016,9458116,9458216,30113821815,30173555190,13485151858989206292,11204260676640451459,2280891182348754833,11204260676640451459,13080597303219530103,True
18765,9458119,9458219,9458319,30173555190,30150000000,12750101446899990897,4203134525303221149,8546966921596769748,8546966921596769748,12367598403492991170,True
18766,9458224,9458324,9458424,30150000000,30165000000,7414056507368050777,2801077377282654781,4612979130085395996,2801077377282654781,7191634812147009253,True
18767,9458328,9458428,9458528,30165000000,30139000000,10828769567761778670,3938121447025344893,6890648120736433777,6890648120736433777,10503906480728925309,True
18768,9458431,9458531,9458631,30139000000,30161831931,14115349196560363278,5604840771146058032,8510508425414305246,5604840771146058032,13691888720663552379,True
18769,9458534,9458634,9458734,30161831931,30165000000,17274293424016191220,10745098048580707054,6529195375435484166,10745098048580707054,16756064621295705483,True
18770,9458637,9458737,9458837,30165000000,30161829916,9305580582668356599,3785865405808293161,5519715176860063438,5519715176860063438,9026413165188305901,True
18771,9458741,9458841,9458941,30161829916,30163755418,8434544838686648297,2485159367445409304,5949385471241238993,2485159367445409304,8181508493526048848,True
18772,9458844,9458944,9459044,30163755418,30148468083,6220494950094470307,2542543252810749154,3677951697283721153,3677951697283721153,6033880101591636197,True
18773,9458947,9459047,9459147,30148468083,30188409621,12601485663926368000,10213705554612589609,2387780109313778391,10213705554612589609,12223441094008576960,True
18774,9459050,9459150,9459250,30188409621,30196899310,6931442131303236464,4221706388112818954,2709735743190417510,4221706388112818954,6723498867364139370,True
18775,9459153,9459253,9459353,30196899310,30229195165,11272563209160815104,7960262786796692328,3312300422364122776,7960262786796692328,10934386312885990650,True
18776,9459256,9459356,9459456,30229195165,30251699500,13222304248660783627,9772221037702535897,3450083210958247730,9772221037702535897,12825635121200960118,True
18777,9459359,9459459,9459559,30251699500,30299254422,10624730816352063817,7704532061280934556,2920198755071129261,7704532061280934556,10305988891861501902,True
18778,9459461,9459561,9459661,30299254422,30380670533,12744399914375471628,3082872374657425739,9661527539718045889,3082872374657425739,12362067916944207479,True
18779,9459564,9459664,9459764,30380670533,30347000000,14980582075014926659,5255748190921844404,9724833884093082255,9724833884093082255,14531164612764478859,True
18780,9459667,9459767,9459867,30347000000,30366000000,10889508569874338559,7017996971727060897,3871511598147277662,7017996971727060897,10562823312778108402,True
18781,9459770,9459870,9459970,30366000000,30347806935,11455081564001779854,5137092364114961223,6317989199886818631,6317989199886818631,11111429117081726458,True
18782,9459873,9459973,9460073,30347806935,30320754341,8435700621363307719,3745635867040712579,4690064754322595140,4690064754322595140,8182629602722408487,True
18783,9459976,9460076,9460176,30320754341,30273869819,15001052651211819041,3823233543957911157,11177819107253907884,11177819107253907884,14551021071675464469,True
18784,9460079,9460179,9460279,30273869819,30310933780,15969920499693329156,8472270909122917497,7497649590570411659,8472270909122917497,15490822884702529281,True
18785,9460182,9460282,9460382,30310933780,30330000000,20703555389887687553,15796463947013152145,4907091442874535408,15796463947013152145,20082448728191056926,True
18786,9460286,9460386,9460486,30330000000,30341000000,13341257018389588938,8117230679035477227,5224026339354111711,8117230679035477227,12941019307837901269,True
18787,9460390,9460490,9460590,30341000000,30346252715,14294824063174660903,12014887505662987309,2279936557511673594,12014887505662987309,13865979341279421075,True
18788,9460494,9460594,9460694,30346252715,30314801150,37406547604890852584,3190991926100425529,34215555678790427055,34215555678790427055,36284351176744127006,True
18789,9460597,9460697,9460797,30314801150,30301800551,15407965234537172879,10433506422082907310,4974458812454265569,4974458812454265569,14945726277501057692,True
18790,9460701,9460801,9460901,30301800551,30245352960,21481977694900924290,2104473325403439400,19377504369497484890,19377504369497484890,20837518364053896561,True
18791,9460803,9460903,9461003,30245352960,30218470882,32390767132770637846,3322351256205824943,29068415876564812903,29068415876564812903,31419044118787518710,True
18792,9460907,9461007,9461107,30218470882,30186000000,10954269952000048507,7053527995115763720,3900741956884284787,3900741956884284787,10625641853440047051,True
18793,9461010,9461110,9461210,30186000000,30117821395,21205828461548060258,2450252410584144576,18755576050963915682,18755576050963915682,20569653607701618450,True
18794,9461114,9461214,9461314,30117821395,30154098233,14594678430155524578,10434878364016670387,4159800066138854191,10434878364016670387,14156838077250858840,True
18795,9461218,9461318,9461418,30154098233,30184787108,20373886730593563932,12928821284163886273,7445065446429677659,12928821284163886273,19762670128675757014,True
18796,9461321,9461421,9461521,30184787108,30215542747,10320044633891696978,5448982521473885251,4871062112417811727,5448982521473885251,10010443294874946068,True
18797,9461425,9461525,9461625,30215542747,30151000000,37248166575660287239,4167302492654175272,33080864083006111967,33080864083006111967,36130721578390478621,True
18798,9461529,9461629,9461729,30151000000,30164663626,19064739762720915523,9524377396246138711,9540362366474776812,9524377396246138711,18492797569839288057,True
18799,9461632,9461732,9461832,30164663626,30169599149,16337154969321040262,10943516551710647638,5393638417610392624,10943516551710647638,15847040320241409054,True
18800,9461735,9461835,9461935,30169599149,30197590873,15022197114751196687,10847990914026051134,4174206200725145553,10847990914026051134,14571531201308660786,True
18801,9461839,9461939,9462039,30197590873,30220000000,8792380414355785778,3291205907039203979,5501174507316581799,3291205907039203979,8528609001925112204,True
18802,9461943,9462043,9462143,30220000000,30228000000,17818482231370412814,6840827544697033202,10977654686673379612,6840827544697033202,17283927764429300429,True
18803,9462047,9462147,9462247,30228000000,30149044565,24943236121530427146,7522090616217918993,17421145505312508153,17421145505312508153,24194939037884514331,True
18804,9462150,9462250,9462350,30149044565,30144796165,14000353502347637277,8118344675091921822,5882008827255715455,5882008827255715455,13580342897277208158,True
18805,9462253,9462353,9462453,30144796165,30177000000,18421512906939684140,4074616433208477344,14346896473731206796,4074616433208477344,17868867519731493615,True
18806,9462357,9462457,9462557,30177000000,30200856677,19585021448309630719,12289944142178863009,7295077306130767710,12289944142178863009,18997470804860341797,True
18807,9462461,9462561,9462661,30200856677,30242503299,17479726178212269111,13350905821044144560,4128820357168124551,13350905821044144560,16955334392865901037,True
18808,9462565,9462665,9462765,30242503299,30300000000,18823091799134942610,13946603067236283236,4876488731898659374,13946603067236283236,18258399045160894331,True
18809,9462669,9462769,9462869,30300000000,30299527224,25804818014715519722,16969820472560405033,8834997542155114689,8834997542155114689,25030673474274054130,True
18810,9462772,9462872,9462972,30299527224,30291000000,21570010202880963713,5319241285763722120,16250768917117241593,16250768917117241593,20922909896794534801,True
18811,9462875,9462975,9463075,30291000000,30259290335,19744037364297262491,3172528990371648829,16571508373925613662,16571508373925613662,19151716243368344616,True
18812,9462978,9463078,9463178,30259290335,30266429998,14511164783749715342,8526067726348792783,5985097057400922559,8526067726348792783,14075829840237223881,True
18813,9463082,9463182,9463282,30266429998,30239716068,30289336090422987696,3620838702542841894,26668497387880145802,26668497387880145802,29380656007710298065,True
18814,9463185,9463285,9463385,30239716068,30189564359,31057117142459361993,3336000467053352167,27721116675406009826,27721116675406009826,30125403628185581133,True
18815,9463289,9463389,9463489,30189564359,30072392549,13121983134412099005,2252093050726002333,10869890083686096672,10869890083686096672,12728323640379736034,True
18816,9463392,9463492,9463592,30072392549,30005025294,28993332994984240147,2268005775266633395,26725327219717606752,26725327219717606752,28123533005134712942,True
18817,9463496,9463596,9463696,30005025294,29984905147,17598970959260018622,7933973837973309655,9664997121286708967,9664997121286708967,17071001830482218063,True
18818,9463599,9463699,9463799,29984905147,30011170534,18308391466589858456,12298803050740768842,6009588415849089614,12298803050740768842,17759139722592162702,True
18819,9463702,9463802,9463902,30011170534,30030020259,16327316017180527532,12492697275981808256,3834618741198719276,12492697275981808256,15837496536665111706,True
18820,9463805,9463905,9464005,30030020259,30038578254,18992685758927667766,12103223905203805048,6889461853723862718,12103223905203805048,18422905186159837733,True
18821,9463908,9464008,9464108,30038578254,30104143031,25180773110441644991,19390101533345722958,5790671577095922033,19390101533345722958,24425349917128395641,True
18822,9464012,9464112,9464212,30104143031,30064000000,15011942085728842311,4874232768807739317,10137709316921102994,10137709316921102994,14561583823156977041,True
18823,9464115,9464215,9464315,30064000000,30056466322,23493953294795047633,5641706331310604125,17852246963484443508,17852246963484443508,22789134695951196204,True
18824,9464218,9464318,9464418,30056466322,30024000000,45934431903243478060,8186690851228858835,37747741052014619225,37747741052014619225,44556398946146173718,True
18825,9464322,9464422,9464522,30024000000,30018075950,25899188334847548185,20078577965222523621,5820610369625024564,5820610369625024564,25122212684802121739,True
18826,9464424,9464524,9464624,30018075950,30011003491,14983535318867252274,8805997858887398927,6177537459979853347,6177537459979853347,14534029259301234705,True
18827,9464527,9464627,9464727,30011003491,30039000000,16414974226647315833,10718212633712903123,5696761592934412710,10718212633712903123,15922524999847896358,True
18828,9464629,9464729,9464829,30039000000,30033230932,11405308166878964458,7695598156155861767,3709710010723102691,3709710010723102691,11063148921872595524,True
18829,9464733,9464833,9464933,30033230932,30037797920,11061906545331535875,4190325778060047685,6871580767271488190,4190325778060047685,10730049348971589798,True
18830,9464836,9464936,9465036,30037797920,29929128243,17416622614886657297,2832067115660368774,14584555499226288523,14584555499226288523,16894123936440057578,True
18831,9464940,9465040,9465140,29929128243,29918235767,15902010251321393978,3211378349547855846,12690631901773538132,12690631901773538132,15424949943781752158,True
18832,9465043,9465143,9465243,29918235767,29909316236,10243741184587491248,3335937819867340645,6907803364720150603,6907803364720150603,9936428949049866510,True
18833,9465146,9465246,9465346,29909316236,29938000000,23210656964746732500,17400722623088259245,5809934341658473255,17400722623088259245,22514337255804330525,True
18834,9465249,9465349,9465449,29938000000,29921000000,15024151178443345727,7236284820984116797,7787866357459228930,7787866357459228930,14573426643090045355,True
18835,9465353,9465453,9465553,29921000000,29900000000,11809934184563421790,5922709335541050600,5887224849022371190,5887224849022371190,11455636159026519136,True
18836,9465455,9465555,9465655,29900000000,29929757395,21612157357360408604,17584873769436707732,4027283587923700872,17584873769436707732,20963792636639596345,True
18837,9465558,9465658,9465758,29929757395,29909558391,20500465239274475092,2356513409433327002,18143951829841148090,18143951829841148090,19885451282096240839,True
18838,9465660,9465760,9465860,29909558391,29868794519,23139172102694478756,14595162409982986096,8544009692711492660,8544009692711492660,22444996939613644393,True
18839,9465763,9465863,9465963,29868794519,29885000000,17454940390599548776,12100404051701445278,5354536338898103498,12100404051701445278,16931292178881562312,True
18840,9465868,9465968,9466068,29885000000,29874908643,17147718586550358828,5835730160413257457,11311988426137101371,11311988426137101371,16633287028953848063,True
18841,9465970,9466070,9466170,29874908643,29879000000,12453379296550042220,7759061974738430578,4694317321811611642,7759061974738430578,12079777917653540953,True
18842,9466074,9466174,9466274,29879000000,29909934373,14994918585120346114,7808273353656111015,7186645231464235099,7808273353656111015,14545071027566735730,True
18843,9466178,9466278,9466378,29909934373,29919440288,23389489442708065318,19104217273135415162,4285272169572650156,19104217273135415162,22687804759426823358,True
18844,9466281,9466381,9466481,29919440288,29860333121,15993743068404236053,1491054342537149167,14502688725867086886,14502688725867086886,15513930776352108971,True
18845,9466384,9466484,9466584,29860333121,29758851107,16575746979436123696,9330557133833048623,7245189845603075073,7245189845603075073,16078474570053039985,True
18846,9466487,9466587,9466687,29758851107,29742355887,33599439106403485734,11763818858327650218,21835620248075835516,21835620248075835516,32591455933211381161,True
18847,9466591,9466691,9466791,29742355887,29708868406,24050807263369809334,2491590047372681174,21559217215997128160,21559217215997128160,23329283045468715053,True
18848,9466694,9466794,9466894,29708868406,29737872391,17746060562151387581,5078824693857768884,12667235868293618697,5078824693857768884,17213678745286845953,True
18849,9466797,9466897,9466997,29737872391,29737000000,11826606485639180253,6365673975638248790,5460932510000931463,5460932510000931463,11471808291070004845,True
18850,9466900,9467000,9467100,29737000000,29767000000,19308645408681123110,14164999875471436709,5143645533209686401,14164999875471436709,18729386046420689416,True
18851,9467003,9467103,9467203,29767000000,29830309421,16064613432830296007,8998849189186054077,7065764243644241930,8998849189186054077,15582675029845387126,True
18852,9467106,9467206,9467306,29830309421,29836000000,24398403639622861082,12568518305393558357,11829885334229302725,12568518305393558357,23666451530434175249,True
18853,9467209,9467309,9467409,29836000000,29716895634,34509469052977848220,3320660536477913528,31188808516499934692,31188808516499934692,33474184981388512773,True
18854,9467312,9467412,9467512,29716895634,29645985947,19473754577647223488,2729950977540600435,16743803600106623053,16743803600106623053,18889541940317806783,True
18855,9467416,9467516,9467616,29645985947,29685000000,19602849329591044066,12014308819647502208,7588540509943541858,12014308819647502208,19014763849703312744,True
18856,9467519,9467619,9467719,29685000000,29689738651,28472176975960399586,20549924667868753293,7922252308091646293,20549924667868753293,27618011666681587598,True
18857,9467623,9467723,9467823,29689738651,29538491766,36630566735333584779,8924411108074924857,27706155627258659922,27706155627258659922,35531649733273577235,True
18858,9467726,9467826,9467926,29538491766,29397374489,45666877065020560643,5484796230151566449,40182080834868994194,40182080834868994194,44296870753069943823,True
18859,9467829,9467929,9468029,29397374489,29412696479,27710182836343832863,19780475866892903364,7929706969450929499,19780475866892903364,26878877351253517877,True
18860,9467933,9468033,9468133,29412696479,29428793622,37571941091640118224,14627674130099109852,22944266961541008372,14627674130099109852,36444782858890914677,True
18861,9468037,9468137,9468237,29428793622,29402015843,15238832928605247457,5554946475363989962,9683886453241257495,9683886453241257495,14781667940747090033,True
18862,9468140,9468240,9468340,29402015843,29445033789,21992098034683285598,5146604917664547554,16845493117018738044,5146604917664547554,21332335093642787030,True
18863,9468244,9468344,9468444,29445033789,29534503940,25934807856574551280,21850588488560953855,4084219368013597425,21850588488560953855,25156763620877314741,True
18864,9468348,9468448,9468548,29534503940,29627423506,40554943934251303579,36852244942580530858,3702698991670772721,36852244942580530858,39338295616223764471,True
18865,9468450,9468550,9468650,29627423506,29623099391,15268759866812904579,7168862320528264663,8099897546284639916,8099897546284639916,14810697070808517441,True
18866,9468554,9468654,9468754,29623099391,29581650096,16598549074961356716,5423726305943974454,11174822769017382262,11174822769017382262,16100592602712516014,True
18867,9468658,9468758,9468858,29581650096,29531627909,42152903774779701674,7062635318035924738,35090268456743776936,35090268456743776936,40888316661536310623,True
18868,9468763,9468863,9468963,29531627909,29511287416,35433170399542463535,7793462698837237778,27639707700705225757,27639707700705225757,34370175287556189628,True
18869,9468867,9468967,9469067,29511287416,29491000000,12300123945845799380,3430417435420368586,8869706510425430794,8869706510425430794,11931120227470425398,True
18870,9468970,9469070,9469170,29491000000,29576946496,22107379424028477866,17037778887179901326,5069600536848576540,17037778887179901326,21444158041307623530,True
18871,9469074,9469174,9469274,29576946496,29583000000,20502577464488690963,13335942918024733925,7166634546463957038,13335942918024733925,19887500140554030234,True
18872,9469178,9469278,9469378,29583000000,29667030663,17948732093709865905,12363209054541975124,5585523039167890781,12363209054541975124,17410270130898569927,True
18873,9469282,9469382,9469482,29667030663,29694580523,22354019382912726257,18560968911518438595,3793050471394287662,18560968911518438595,21683398801425344469,True
18874,9469385,9469485,9469585,29694580523,29632799061,17422020975598627382,1891189693027240708,15530831282571386674,15530831282571386674,16899360346330668560,True
18875,9469489,9469589,9469689,29632799061,29610247778,18915459155627937630,3285042836639722493,15630416318988215137,15630416318988215137,18347995380959099501,True
18876,9469593,9469693,9469793,29610247778,29617926996,18050204649998893425,15308962194561555473,2741242455437337952,15308962194561555473,17508698510498926622,True
18877,9469695,9469795,9469895,29617926996,29605000000,17726845956694228919,4357240616464172094,13369605340230056825,13369605340230056825,17195040577993402051,True
18878,9469799,9469899,9469999,29605000000,29655566495,21167477822660446950,18438991634653802074,2728486188006644876,18438991634653802074,20532453487980633541,True
18879,9469903,9470003,9470103,29655566495,29671074181,13657613075975267446,10719190412169980721,2938422663805286725,10719190412169980721,13247884683696009422,True
18880,9470007,9470107,9470207,29671074181,29642000000,20575550908223535598,5727906476420278333,14847644431803257265,14847644431803257265,19958284380976829530,True
18881,9470110,9470210,9470310,29642000000,29677204649,15585204915576038566,10610658801916049520,4974546113659989046,10610658801916049520,15117648768108757409,True
18882,9470213,9470313,9470413,29677204649,29643457246,26109092218632550349,16635581890256914237,9473510328375636112,9473510328375636112,25325819452073573838,True
18883,9470316,9470416,9470516,29643457246,29576438900,26278277641606452721,4013302669567919696,22264974972038533025,22264974972038533025,25489929312358259139,True
18884,9470419,9470519,9470619,29576438900,29582827328,29985860394424370373,8134846549656715944,21851013844767654429,8134846549656715944,29086284582591639261,True
18885,9470522,9470622,9470722,29582827328,29644995290,13843282816285673221,11108535339044609115,2734747477241064106,11108535339044609115,13427984331797103024,True
18886,9470625,9470725,9470825,29644995290,29637767372,25177129461254057872,15790994951936795200,9386134509317262672,9386134509317262672,24421815577416436135,True
18887,9470728,9470828,9470928,29637767372,29650265138,16613634296431260946,13628884490055676857,2984749806375584089,13628884490055676857,16115225267538323117,True
18888,9470831,9470931,9471031,29650265138,29680246632,14936470846436524519,11522598635431427225,3413872211005097294,11522598635431427225,14488376721043428783,True
18889,9470935,9471035,9471135,29680246632,29719000000,26443059647696711450,12214906555688392752,14228153092008318698,12214906555688392752,25649767858265810106,True
18890,9471038,9471138,9471238,29719000000,29769000000,13956106660182567346,7869978653355584742,6086128006826982604,7869978653355584742,13537423460377090325,True
18891,9471142,9471242,9471342,29769000000,29805939737,24734834736587916211,18439048583957427316,6295786152630488895,18439048583957427316,23992789694490278724,True
18892,9471244,9471344,9471444,29805939737,29810940565,24838227496791388219,7021079596286166046,17817147900505222173,7021079596286166046,24093080671887646572,True
18893,9471347,9471447,9471547,29810940565,29795226060,21534771035760762784,11248181195560838926,10286589840199923858,10286589840199923858,20888727904687939900,True
18894,9471450,9471550,9471650,29795226060,29802846955,16570418469823523717,13172626971864027544,3397791497959496173,13172626971864027544,16073305915728818005,True
18895,9471553,9471653,9471753,29802846955,29802713065,9608676037672216768,5897785485720895072,3710890551951321696,3710890551951321696,9320415756542050264,True
18896,9471656,9471756,9471856,29802713065,29821651187,20004137676910923233,3827250472339034404,16176887204571888829,3827250472339034404,19404013546603595536,True
18897,9471760,9471860,9471960,29821651187,29838679105,14901444410818043327,5114052430422799265,9787391980395244062,5114052430422799265,14454401078493502027,True
18898,9471863,9471963,9472063,29838679105,29824920231,18231264859666872948,12186306191574146695,6044958668092726253,6044958668092726253,17684326913876866759,True
18899,9471966,9472066,9472166,29824920231,29852000000,21019106250166167907,4643541575368399883,16375564674797768024,4643541575368399883,20388533062661182869,True
18900,9472071,9472171,9472271,29852000000,29860336870,13396863869095705894,8427091105370084911,4969772763725620983,8427091105370084911,12994957953022834717,True
18901,9472173,9472273,9472373,29860336870,29864426786,16859367521972153972,6291421240093715121,10567946281878438851,6291421240093715121,16353586496312989352,True
18902,9472277,9472377,9472477,29864426786,29876000000,19320649647842332920,8031439680364124435,11289209967478208485,8031439680364124435,18741030158407062932,True
